"dbp_uri","name","developer","publisher","release_date","homepage","mode","ign","metacritic"
"http://dbpedia.org/resource/The_Legend_of_Zelda:_Majora's_Mask_3D","The Legend of Zelda: Majora's Mask 3D","http://dbpedia.org/resource/Grezzo","http://dbpedia.org/resource/Nintendo",2015-02-13,"http://zelda.com/majoras-mask/","http://dbpedia.org/resource/Single-player_video_game",87.0,89
"http://dbpedia.org/resource/Forza_Horizon","Forza Horizon","http://dbpedia.org/resource/Playground_Games","http://dbpedia.org/resource/Microsoft_Studios",2012-10-23,"http://forzamotorsport.net/en-us/FH/Features.aspx","http://dbpedia.org/resource/Multiplayer_video_game",90,85
"http://dbpedia.org/resource/Journey_(2012_video_game)","Journey (2012 video game)","http://dbpedia.org/resource/Thatgamecompany","http://dbpedia.org/resource/Sony_Computer_Entertainment",2012-03-13,"http://thatgamecompany.com/games/journey/","http://dbpedia.org/resource/Multiplayer_video_game",90,92
"http://dbpedia.org/resource/Mortal_Kombat_vs._DC_Universe","Mortal Kombat vs. DC Universe","http://dbpedia.org/resource/Midway_Games","http://dbpedia.org/resource/Midway_Games",2008-11-16,"http://worldscollide.com","http://dbpedia.org/resource/Multiplayer_video_game",75.0,72
"http://dbpedia.org/resource/Valkyrie_Profile_2:_Silmeria","Valkyrie Profile 2: Silmeria","http://dbpedia.org/resource/Tri-Ace","http://dbpedia.org/resource/Square_Enix",1926-09-06,"http://www.valkyrieprofile2.co.uk/vpsilmeria/","http://dbpedia.org/resource/Multiplayer",85.0,84
"http://dbpedia.org/resource/Mario_vs._Donkey_Kong:_Mini-Land_Mayhem!","Mario vs. Donkey Kong: Mini-Land Mayhem!","http://dbpedia.org/resource/Nintendo_Software_Technology","http://dbpedia.org/resource/Nintendo",2010-11-14,"http://mariovsdk.nintendo.com/#/home/","http://dbpedia.org/resource/Single-player",90,79
"http://dbpedia.org/resource/Shogun:_Total_War","Shogun: Total War","http://dbpedia.org/resource/The_Creative_Assembly","http://dbpedia.org/resource/Electronic_Arts",2001-08-24,"http://www.totalwar.com/","http://dbpedia.org/resource/Multiplayer_video_game",85.0,84
"http://dbpedia.org/resource/Tom_Clancy's_Splinter_Cell:_Pandora_Tomorrow","Tom Clancy's Splinter Cell: Pandora Tomorrow","http://dbpedia.org/resource/Ubisoft_Milan","http://dbpedia.org/resource/Ubisoft",1926-03-04,"http://splintercell.us.ubi.com/splintercellpandoratomorrow.php","http://dbpedia.org/resource/Multiplayer_video_game",70,68
"http://dbpedia.org/resource/Powerstar_Golf","Powerstar Golf","http://dbpedia.org/resource/Zoë_Mode","http://dbpedia.org/resource/Microsoft_Studios",2013-11-22,"http://www.zoemode.com/powerstar_golf.html","http://dbpedia.org/resource/Multiplayer_game",70,65
"http://dbpedia.org/resource/Beach_Spikers","Beach Spikers","http://dbpedia.org/resource/Sega_AM2","http://dbpedia.org/resource/Sega",2012-08-02,"http://www.beachspikers.jp/arcade/","http://dbpedia.org/resource/Multiplayer_video_game",82.0,76
"http://dbpedia.org/resource/Fire_Emblem:_Radiant_Dawn","Fire Emblem: Radiant Dawn","http://dbpedia.org/resource/Intelligent_Systems","http://dbpedia.org/resource/Nintendo",2011-11-07,"https://www.nintendo.co.uk/Games/Wii/Fire-Emblem-Radiant-Dawn-281265.html","http://dbpedia.org/resource/Single-player",80,78
"http://dbpedia.org/resource/Sly_Cooper:_Thieves_in_Time","Sly Cooper: Thieves in Time","http://dbpedia.org/resource/Sanzaru_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",1928-03-13,"http://slycooper.playstation.com/en-us/","http://dbpedia.org/resource/Multiplayer_video_game",80,75
"http://dbpedia.org/resource/Contrast_(video_game)","Contrast (video game)","http://dbpedia.org/resource/Compulsion_Games","http://dbpedia.org/resource/Focus_Home_Interactive",1929-11-13,"http://www.contrast-thegame.com/","http://dbpedia.org/resource/Single-player",75.0,62
"http://dbpedia.org/resource/SimCity_(2013_video_game)","SimCity (2013 video game)","http://dbpedia.org/resource/Maxis","http://dbpedia.org/resource/Electronic_Arts",2013-03-06,"http://www.simcity.com","http://dbpedia.org/resource/Multiplayer_video_game",70,64
"http://dbpedia.org/resource/Tekken_4","Tekken 4","http://dbpedia.org/resource/Namco","http://dbpedia.org/resource/Namco",2002-03-28,"http://www.tekken-4.com","http://dbpedia.org/resource/Multiplayer_video_game",90,79
"http://dbpedia.org/resource/D4:_Dark_Dreams_Don't_Die","D4: Dark Dreams Don't Die","http://dbpedia.org/resource/Access_Games","http://dbpedia.org/resource/Microsoft_Studios",2014-09-19,"http://d4-game.com/","http://dbpedia.org/resource/Single-player_video_game",70,67
"http://dbpedia.org/resource/Pokémon_X_and_Y","Pokémon X and Y","http://dbpedia.org/resource/Game_Freak","http://dbpedia.org/resource/The_Pokémon_Company",2013-10-12,"http://www.pokemonxy.com/","http://dbpedia.org/resource/Multiplayer_video_game",90,87
"http://dbpedia.org/resource/The_Legend_of_Zelda:_Spirit_Tracks","The Legend of Zelda: Spirit Tracks","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2009-12-07,"http://www.zelda.com/spirittracks","http://dbpedia.org/resource/Multiplayer",93.0,87
"http://dbpedia.org/resource/Fire_Emblem_Awakening","Fire Emblem Awakening","http://dbpedia.org/resource/Nintendo_Software_Planning_&_Development","http://dbpedia.org/resource/Nintendo",2019-04-12,"http://fireemblemawakening.com/","http://dbpedia.org/resource/Multiplayer_video_game",96.0,92
"http://dbpedia.org/resource/Midtown_Madness_2","Midtown Madness 2","http://dbpedia.org/resource/Rockstar_San_Diego","http://dbpedia.org/resource/Microsoft",2000-09-22,"https://web.archive.org/web/20150429173935/http:/www.microsoft.com/games/midtown2","http://dbpedia.org/resource/Multiplayer_video_game",85.0,78
"http://dbpedia.org/resource/Metal_Gear_Solid_3:_Snake_Eater","Metal Gear Solid 3: Snake Eater","http://dbpedia.org/resource/Konami_Computer_Entertainment_Japan","http://dbpedia.org/resource/Konami_Corporation",2014-03-05,"http://www.konami.jp/gs/game/mgs3","http://dbpedia.org/resource/Single-player_video_game",85.0,78
"http://dbpedia.org/resource/Kirby_64:_The_Crystal_Shards","Kirby 64: The Crystal Shards","http://dbpedia.org/resource/HAL_Laboratory","http://dbpedia.org/resource/Nintendo",2008-02-25,"https://www.nintendo.co.jp/n01/n64/software/nus_p_nk4j/index.html","http://dbpedia.org/resource/Multiplayer_video_game",79.0,77
"http://dbpedia.org/resource/Two_Worlds_(video_game)","Two Worlds (video game)","http://dbpedia.org/resource/Reality_Pump","http://dbpedia.org/resource/TopWare_Interactive",1929-08-07,"http://www.2-worlds.com/","http://dbpedia.org/resource/Multiplayer_video_game",73.0,65
"http://dbpedia.org/resource/Zone_of_the_Enders:_The_2nd_Runner","Zone of the Enders: The 2nd Runner","http://dbpedia.org/resource/Konami","http://dbpedia.org/resource/Konami",2013-02-03,"http://www.konami.jp/gs/game/zoe2/english/index.html","http://dbpedia.org/resource/Multiplayer_video_game",86.0,82
"http://dbpedia.org/resource/Paper_Mario:_The_Thousand-Year_Door","Paper Mario: The Thousand-Year Door","http://dbpedia.org/resource/Intelligent_Systems","http://dbpedia.org/resource/Nintendo",2011-10-04,"https://web.archive.org/web/20070707094343/http:/www.papermario.com/launch/index.html","http://dbpedia.org/resource/Single-player",91.0,87
"http://dbpedia.org/resource/Yakuza_2","Yakuza 2","http://dbpedia.org/resource/Sega","http://dbpedia.org/resource/Sega",2019-09-08,"http://yakuza.sega.com/en/game-info/yakuza2/yakuza2-ps3/","http://dbpedia.org/resource/Single_player_video_game",85.0,77
"http://dbpedia.org/resource/Picopict","Picopict","http://dbpedia.org/resource/Skip_Ltd.","http://dbpedia.org/resource/Nintendo",2018-05-09,"https://www.nintendo.co.uk/NOE/en_GB/games/dsiware/art_style_picopict_12278.html","http://dbpedia.org/resource/Single-player",85.0,83
"http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Bladestorm: The Hundred Years' War","http://dbpedia.org/resource/Koei_Tecmo","http://dbpedia.org/resource/Koei",2003-03-15,"http://www.gamecity.ne.jp/bladestorm/","http://dbpedia.org/resource/Single-player_video_game",65.0,48
"http://dbpedia.org/resource/Dead_Space_3","Dead Space 3","http://dbpedia.org/resource/Visceral_Games","http://dbpedia.org/resource/Electronic_Arts",2013-02-05,"http://www.deadspace.com/","http://dbpedia.org/resource/Multiplayer_video_game",78.0,76
"http://dbpedia.org/resource/Yoshi's_Island_DS","Yoshi's Island DS","http://dbpedia.org/resource/Artoon","http://dbpedia.org/resource/Nintendo",1923-11-06,"http://www.nintendo.co.jp/ds/aywj/index.html","http://dbpedia.org/resource/Single-player_video_game",80,81
"http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_3:_Raven_Shield","Tom Clancy's Rainbow Six 3: Raven Shield","http://dbpedia.org/resource/Ubisoft_Milan","http://dbpedia.org/resource/Ubi_Soft_Entertainment",1921-03-03,"http://www.rainbowsixgame.com/","http://dbpedia.org/resource/Multiplayer_video_game",65.0,68
"http://dbpedia.org/resource/Crysis_Warhead","Crysis Warhead","http://dbpedia.org/resource/Crytek","http://dbpedia.org/resource/Electronic_Arts",2008-09-16,"http://www.crysis.com/us/crysis-warhead","http://dbpedia.org/resource/Multiplayer_video_game",94.0,84
"http://dbpedia.org/resource/The_Outfit_(video_game)","The Outfit (video game)","http://dbpedia.org/resource/Relic_Entertainment","http://dbpedia.org/resource/THQ",2006-03-13,"https://web.archive.org/web/20050525183127/http:/www.theoutfitgame.com/index.html","http://dbpedia.org/resource/Multiplayer_video_game",69.0,70
"http://dbpedia.org/resource/Hotel_Dusk:_Room_215","Hotel Dusk: Room 215","http://dbpedia.org/resource/Cing","http://dbpedia.org/resource/Nintendo",2007-01-22,"https://www.nintendo.co.jp/ds/awij/","http://dbpedia.org/resource/Single-player_video_game",79.0,78
"http://dbpedia.org/resource/Grand_Theft_Auto:_Vice_City","Grand Theft Auto: Vice City","http://dbpedia.org/resource/Rockstar_North","http://dbpedia.org/resource/Rockstar_Games",2002-10-27,"http://www.rockstargames.com/vicecity/","http://dbpedia.org/resource/Single-player_video_game",77.0,80
"http://dbpedia.org/resource/Apollo_Justice:_Ace_Attorney","Apollo Justice: Ace Attorney","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2019-02-07,"http://www.ace-attorney.com/aj/","http://dbpedia.org/resource/Single-player_video_game",83.0,78
"http://dbpedia.org/resource/Shrek_SuperSlam","Shrek SuperSlam","http://dbpedia.org/resource/Shaba_Games","http://dbpedia.org/resource/Activision",2018-11-05,"http://www.shreksuperslam.com/","http://dbpedia.org/resource/Multiplayer_video_game",45.0,56
"http://dbpedia.org/resource/Call_of_Duty:_Modern_Warfare_2","Call of Duty: Modern Warfare 2","http://dbpedia.org/resource/Infinity_Ward","http://dbpedia.org/resource/Activision",2009-11-10,"http://www.modernwarfare2.com/","http://dbpedia.org/resource/Multiplayer_video_game",95.0,86
"http://dbpedia.org/resource/Sonic_Shuffle","Sonic Shuffle","http://dbpedia.org/resource/Sonic_Team","http://dbpedia.org/resource/Sega",2000-11-14,"http://sega.jp/dc/001219/","http://dbpedia.org/resource/Multiplayer_video_game",47.0,54
"http://dbpedia.org/resource/Prince_of_Persia_(2008_video_game)","Prince of Persia (2008 video game)","http://dbpedia.org/resource/Ubisoft_Montreal","http://dbpedia.org/resource/Ubisoft",2008-12-02,"http://web.archive.org/web/20090422142439/http:/prince-of-persia.uk.ubi.com/","http://dbpedia.org/resource/Single-player",87.0,81
"http://dbpedia.org/resource/Dead_or_Alive_Ultimate","Dead or Alive Ultimate","http://dbpedia.org/resource/Team_Ninja","http://dbpedia.org/resource/Tecmo",2018-02-04,"http://www.tecmo.co.jp/product/doau/index.htm","http://dbpedia.org/resource/Multiplayer_game",92.0,83
"http://dbpedia.org/resource/World_Tour_Soccer:_Challenge_Edition","World Tour Soccer: Challenge Edition","http://dbpedia.org/resource/SCE_London_Studio","http://dbpedia.org/resource/Sony_Computer_Entertainment",2005-03-14,"http://www.us.playstation.com/PSP/Games/World_Tour_Soccer","http://dbpedia.org/resource/Multiplayer_video_game",74.0,70
"http://dbpedia.org/resource/Silent_Hill:_Shattered_Memories","Silent Hill: Shattered Memories","http://dbpedia.org/resource/Climax_Studios","http://dbpedia.org/resource/Konami",2010-04-22,"http://www.konami.jp/gs/game/shsm/?ref=shsm_ap","http://dbpedia.org/resource/Single-player_video_game",70,73
"http://dbpedia.org/resource/Run_Roo_Run","Run Roo Run","http://dbpedia.org/resource/5th_Cell","http://dbpedia.org/resource/5th_Cell",2012-01-12,"http://www.runroorun.com","http://dbpedia.org/resource/Single-player_video_game",80,83
"http://dbpedia.org/resource/Tomb_Raider:_Anniversary","Tomb Raider: Anniversary","http://dbpedia.org/resource/Crystal_Dynamics","http://dbpedia.org/resource/Eidos_Interactive",2007-06-01,"http://www.tombraider.com/","http://dbpedia.org/resource/Single-player_video_game",70,73
"http://dbpedia.org/resource/Bionic_Commando_(2009_video_game)","Bionic Commando (2009 video game)","http://dbpedia.org/resource/Grin_(company)","http://dbpedia.org/resource/Capcom",2009-05-19,"http://www.bioniccommando.com/","http://dbpedia.org/resource/Multiplayer_video_game",80,69
"http://dbpedia.org/resource/Brothers_in_Arms:_Hell's_Highway","Brothers in Arms: Hell's Highway","http://dbpedia.org/resource/Gearbox_Software","http://dbpedia.org/resource/Ubisoft",2008-09-23,"http://brothersinarmsgame.uk.ubi.com/hellshighway/","http://dbpedia.org/resource/Multiplayer_video_game",70,76
"http://dbpedia.org/resource/Donkey_Kong_Country_Returns","Donkey Kong Country Returns","http://dbpedia.org/resource/Retro_Studios","http://dbpedia.org/resource/Nintendo",2010-11-21,"https://www.nintendo.com/games/detail/eg4kKvQUjm_NuRUr5LgHM3eoAsFwzOU1","http://dbpedia.org/resource/Multiplayer_video_game",90,83
"http://dbpedia.org/resource/Mega_Man_X:_Command_Mission","Mega Man X: Command Mission","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",1921-09-04,"http://www.capcom.co.jp/rockmanx_cm/","http://dbpedia.org/resource/Single-player_video_game",83.0,67
"http://dbpedia.org/resource/Luigi's_Mansion:_Dark_Moon","Luigi's Mansion: Dark Moon","http://dbpedia.org/resource/Nintendo_Software_Planning_&_Development","http://dbpedia.org/resource/Nintendo",2013-03-20,"http://luigismansion.nintendo.com/","http://dbpedia.org/resource/Multiplayer_video_game",93.0,86
"http://dbpedia.org/resource/Guild_Wars_2","Guild Wars 2","http://dbpedia.org/resource/ArenaNet","http://dbpedia.org/resource/NCSOFT",2012-08-28,"http://www.guildwars2.com/en/","http://dbpedia.org/resource/Multiplayer_video_game",90,90
"http://dbpedia.org/resource/Age_of_Mythology","Age of Mythology","http://dbpedia.org/resource/Ensemble_Studios","http://dbpedia.org/resource/Microsoft_Game_Studios",2011-11-02,"https://web.archive.org/web/20140403064034/http:/www.ageofempires.com:80/AoM.aspx","http://dbpedia.org/resource/Multiplayer_video_game",93.0,89
"http://dbpedia.org/resource/Sacred_(video_game)","Sacred (video game)","http://dbpedia.org/resource/Ascaron","http://dbpedia.org/resource/Encore_(software_publisher)",1925-03-04,"http://forum.sacred2.com/index.php","http://dbpedia.org/resource/Multiplayer_video_game",78.0,73
"http://dbpedia.org/resource/Metal_Gear_Solid_HD_Collection","Metal Gear Solid HD Collection","http://dbpedia.org/resource/Kojima_Productions","http://dbpedia.org/resource/Konami",2011-11-08,"http://www.konami.jp/kojima_pro/hd/mgs/","http://dbpedia.org/resource/Single-player_video_game",90,90
"http://dbpedia.org/resource/Armored_Core:_For_Answer","Armored Core: For Answer","http://dbpedia.org/resource/FromSoftware","http://dbpedia.org/resource/Ubisoft",2016-09-08,"http://armoredcoreforanswer.us.ubi.com","http://dbpedia.org/resource/Multiplayer",80,360
"http://dbpedia.org/resource/Ratchet_&_Clank_Future:_A_Crack_in_Time","Ratchet & Clank Future: A Crack in Time","http://dbpedia.org/resource/Insomniac_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",2009-10-27,"https://www.insomniacgames.com/games/ratchet-clank-future-a-crack-in-time/","http://dbpedia.org/resource/Single-player_video_game",90,87
"http://dbpedia.org/resource/Serious_Sam:_Next_Encounter","Serious Sam: Next Encounter","http://dbpedia.org/resource/Climax_Group","http://dbpedia.org/resource/Global_Star_Software",2017-04-04,"http://serioussam.com/","http://dbpedia.org/resource/Multiplayer_video_game",62.0,65
"http://dbpedia.org/resource/Quantum_Conundrum","Quantum Conundrum","http://dbpedia.org/resource/Airtight_Games","http://dbpedia.org/resource/Square_Enix",2012-06-21,"http://quantumconundrum.com/","http://dbpedia.org/resource/Single-player_video_game",80,76
"http://dbpedia.org/resource/Naruto:_The_Broken_Bond","Naruto: The Broken Bond","http://dbpedia.org/resource/Ubisoft_Montreal","http://dbpedia.org/resource/Ubisoft",2020-11-08,"https://web.archive.org/web/20070523115324/http:/www.narutoxbox360game.com/","http://dbpedia.org/resource/Multiplayer",83.0,80
"http://dbpedia.org/resource/Odama","Odama","http://dbpedia.org/resource/Vivarium_Inc.","http://dbpedia.org/resource/Nintendo",2006-03-31,"http://www.nintendo.co.jp/ngc/gooj/index.html","http://dbpedia.org/resource/Single-player_video_game",65.0,62
